id,term,normalized,canonical,aliases,categories,subcategories,priority,active,source,kind
tech_7f106cfbc270d99c,Unit Testing,unit testing,Unit Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_eca1f4958593d680,Unsupervised Learning,unsupervised learning,Unsupervised Learning,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4816a4d7633279fa,User Acceptance Testing,user acceptance testing,User Acceptance Testing,UAT,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b03fe988f8d55b87,Vagrant,vagrant,Vagrant,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a64c89f2592b4dcc,Vault,vault,Vault,HashiCorp Vault,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f9f02ff89b4b9f55,VB.NET,vb.net,VB.NET,Visual Basic .NET,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_61caa960c5cbc9f2,VBA,vba,VBA,Visual Basic for Applications,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_12c755fe949ef9a7,Vector Database,vector database,Vector Database,Vector DB,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_32e89e3b9d566fa1,Vector Embeddings,vector embeddings,Vector Embeddings,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7597179b7624c237,Vector Search,vector search,Vector Search,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b9688b07186e9626,Visual Basic,visual basic,Visual Basic,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9907d3c4bf844c50,Vite,vite,Vite,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4c9cfa13305e694b,Vitest,vitest,Vitest,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_87185e8f7f8341c4,vLLM,vllm,vLLM,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_10bd3a19a8ee4452,VPC,vpc,VPC,Virtual Private Cloud,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3fe17355b464b770,VPN,vpn,VPN,Virtual Private Network,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3f7227146eb759f8,Vue.js,vue.js,Vue.js,Vue | VueJS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_73703a0391560670,Vulnerability Assessment,vulnerability assessment,Vulnerability Assessment,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0c7f4a65d378e5ff,WCAG,wcag,WCAG,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9823ae94c237cade,Weaviate,weaviate,Weaviate,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c523a677bfa68264,Web Application Firewall,web application firewall,Web Application Firewall,WAF,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1b40bbed2f67df55,Web Components,web components,Web Components,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6f691033a9d90983,Webflow,webflow,Webflow,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_49cef82d48f24a7d,WebGL,webgl,WebGL,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c1f7e99ccecef1fd,Webhooks,webhooks,Webhooks,Webhook,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_057b6197438cfa30,Webpack,webpack,Webpack,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2b1b9b5431d9f45e,WebRTC,webrtc,WebRTC,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_67c371fd204fbcbf,WebSocket,websocket,WebSocket,WebSockets,"Backend & APIs | Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c120a0b8192aa9eb,Weights & Biases,weights and biases,Weights & Biases,W&B | WandB,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4a02811030962b84,Whisper,whisper,Whisper,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c36be1b4f1ed5aa6,Windows Server,windows server,Windows Server,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4673df70062f9121,WooCommerce,woocommerce,WooCommerce,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b1909932aac1c551,WordPress,wordpress,WordPress,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3dbe35d531115d8b,WP-CLI,wp-cli,WP-CLI,WordPress CLI,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8967d7097a1e7735,Xamarin,xamarin,Xamarin,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_21d5ce15955028f2,XDS,xds,XDS,Cross-Enterprise Document Sharing,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f3105f7eafd1d2ed,XGBoost,xgboost,XGBoost,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_42f7b70ed71b0278,XML,xml,XML,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1ae33e0b893f8e8e,XML-RPC,xml-rpc,XML-RPC,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8eaee405c384e734,XSS,xss,XSS,Cross-Site Scripting,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c94c088e2698f040,YAML,yaml,YAML,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1f98a30cc85d94df,Yii,yii,Yii,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ee9b83113b220b9b,Yoti,yoti,Yoti,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1b1e8ebb2feda2ed,Zero Trust,zero trust,Zero Trust,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cfa0ba6c2e2e28cd,Zipkin,zipkin,Zipkin,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c45019a44a2fafe6,Zustand,zustand,Zustand,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cdfe3e2de8c29819,AdSense,adsense,AdSense,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_01b3c242e050ee8c,Affiliate marketing,affiliate marketing,Affiliate marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_47aabf3677dd23f5,Application &Web development,application and web development,Application &Web development,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_7296475f5019403b,Audio Developments,audio developments,Audio Developments,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_e350e71524ac6197,Business Development,business development,Business Development,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_c5121d654f508e5e,Content marketing,content marketing,Content marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_8762846744a763b4,Data Analytics,data analytics,Data Analytics,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_ef07e6a01babf03a,Data Entry,data entry,Data Entry,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_1b08ec3b9487879b,Data Visualization,data visualization,Data Visualization,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_3511d6edbf28f8d4,Direct marketing,direct marketing,Direct marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_e202a61de27acbd3,E-commerce marketing,e-commerce marketing,E-commerce marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_e5e2e3ccd39fe947,Email marketing,email marketing,Email marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_22f902bed8780113,Exhibition marked marketing,exhibition marked marketing,Exhibition marked marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_8ef744707467c39f,Experimental marketing,experimental marketing,Experimental marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_644a1e2f0811033b,Facebook marketing,facebook marketing,Facebook marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_88ae92e7a7e685b6,General IT help,general it help,General IT help,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_1da2c857c3ae1449,Influencer marketing,influencer marketing,Influencer marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_6325e9bbe707b8dd,Instagram marketing,instagram marketing,Instagram marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_f4ff2528f4d4545a,LinkedIn marketing,linkedin marketing,LinkedIn marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_9fbdad96d0c1f5d5,Loyalty marketing,loyalty marketing,Loyalty marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_418a805d74ea3bef,Medical E-commerce Management,medical e-commerce management,Medical E-commerce Management,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_08a5a53dc7917f90,Mobile marketing,mobile marketing,Mobile marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_1e77bc2669bd196a,Pinterest marketing,pinterest marketing,Pinterest marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_0153d3ee3f2214f0,Podcast marketing,podcast marketing,Podcast marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_7a9bbff856ea046d,Programming & Tech Projects,programming and tech projects,Programming & Tech Projects,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_6170ca2b023edf54,Seo,seo,Seo,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_80e687b058d833c9,Snapchat marketing,snapchat marketing,Snapchat marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_ea6aea2ebdef9633,Twitter marketing,twitter marketing,Twitter marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_8b67f44c1132ffb0,Video marketing,video marketing,Video marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_65445fe5c0879fed,Viral marketing,viral marketing,Viral marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_37bcba6b75f1d6e2,Web analytics,web analytics,Web analytics,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_93559c137a8f58fc,Web and IT Solutions,web and it solutions,Web and IT Solutions,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_294de7736949b5ff,"Web maintenance (Updates, Upload, Bug Fixes)",web maintenance updates upload bug fixes,"Web maintenance (Updates, Upload, Bug Fixes)",,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_8beaf4bf77aa47ac,WeChat marketing,wechat marketing,WeChat marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
tech_64b1bf35eedcf64f,YouTube marketing,youtube marketing,YouTube marketing,,eSupraLife Internal Technical Taxonomy,,65,True,eSupraLife RESTUCTURED_INDEX_EXCEL,technical_autosuggestion
